;user_id;gender;registration_ageKat;country;work_country;work_district;job_position;job_sector;company_size;job_status_edu_parttime;job_status_edu_fulltime;job_status_employed_parttime;job_status_employed_fulltime;job_status_selfemployed;job_status_houskeeping;job_status_unemployed;job_status_retired;educational_achievement
16925;5d566bc89fdb051ccc2fa257;f;30-39;CH;CH;LU;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;250.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
16926;5d56749d9fdb051ccc2fa29d;f;30-39;CH;CH;BS;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Gastgewerbe/Beherbergung und Gastronomie;49.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fachschule lusive Nachdiplome
16929;5d56b7739fdb051ccc2fa480;f;20-29;DE;DE;HE;Fachspezialist/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
16931;5d56b8409fdb051ccc2fa484;f;40-49;DE;CH;AG;Sachbearbeiter/-in;Baugewerbe/Bau;249.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
16932;5d56ba419fdb051ccc2fa4d8;m;30-39;CH;CH;ZH;Sachbearbeiter/-in;Erbringung von Finanz- und Versicherungsdienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
16933;5d56d6d29fdb051ccc2fa686;m;40-49;CH;CH;SH;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Energieversorgung;249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
16934;5d57b7e09fdb05545563f4cc;f;60-69;CH;CH;BE;Fachspezialist/-in;Gesundheits- und Sozialwesen;249.0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
16938;5d5810f49fdb05545563f7ce;m;30-39;CH;CH;BE;Fachspezialist/-in;Gesundheits- und Sozialwesen;9.0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
16941;5d592e009fdb0504655f1931;f;20-29;CH;CH;SO;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;49.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufs- oder Fachmaturität
16943;5d59984e9fdb0504655f1cd7;f;30-39;CH;CH;BE;Sachbearbeiter/-in;Information und Kommunikation;250.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
16945;5d5a41129fdb050f28f807a8;f;20-29;CH;CH;ZH;Fachspezialist/-in;Erbringung von Finanz- und Versicherungsdienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Bachelor
16949;5d5a67c89fdb050f28f80d52;f;20-29;DE;CH;AG;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;249.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Bachelor
16950;5d5a76019fdb050f28f80e15;f;30-39;CH;CH;AG;Sachbearbeiter/-in;"Handel; Instandhaltung und Reparatur von Kraftfahrzeugen";249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
16952;5d5aec749fdb050f28f81543;f;40-49;DE;DE;BB;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
16959;5d5be6c99fdb052bff1eee3c;f;50-59;CH;CH;LU;untere Führungsstufe (z.B. Teamleitung);Gastgewerbe/Beherbergung und Gastronomie;250.0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;Berufliche Grundbildung
16960;5d5bf2b29fdb052bff1eeffb;m;60-69;DE;DE;NW;untere Führungsstufe (z.B. Teamleitung);Erziehung und Unterricht;249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
16961;5d5bf3089fdb052bff1ef01e;f;50-59;CH;CH;AG;Fachspezialist/-in;Energieversorgung;249.0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
16962;5d5bf57e9fdb052bff1ef064;m;20-29;CH;CH;ZH;Sachbearbeiter/-in;Erbringung von sonstigen wirtschaftlichen Dienstleistungen;250.0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Bachelor
16964;5d5bfe319fdb052bff1ef21d;m;40-49;CH;CH;ZH;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Erbringung von Finanz- und Versicherungsdienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fachschule lusive Nachdiplome
16965;5d5c0d5e9fdb052bff1ef2e9;m;50-59;CH;CH;BS;obere Führungsstufe (z.B. Geschäftsleitung / CEO);"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fachschule lusive Nachdiplome
16968;5d5d57b49fdb055bf446b497;f;30-39;CH;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Energieversorgung;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
16972;5d5e297e9fdb057faaf51d43;m;50-59;CH;CH;ZH;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Verarbeitendes Gewerbe/Herstellung von Waren;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
16974;5d5e8d1f9fdb057faaf5211f;m;30-39;CH;CH;LU;Sachbearbeiter/-in;Baugewerbe/Bau;49.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
16978;5d5ff2639fdb055f8ff548e2;f;30-39;CH;CH;ZH;Fachspezialist/-in;Erbringung von Finanz- und Versicherungsdienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
16979;5d5ff4919fdb055f8ff54905;f;40-49;CH;CH;BE;Fachspezialist/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
16981;5d6001459fdb055f8ff54956;m;40-49;CH;CH;TG;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Erbringung von Finanz- und Versicherungsdienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
16985;5d6177f29fdb053f69540cd4;f;20-29;CH;CH;AG;Fachspezialist/-in;Bergbau und Gewinnung von Steinen und Erden;250.0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fachschule lusive Nachdiplome
16986;5d624f8a9fdb054df4fc85d4;m;20-29;CH;CH;LU;Fachspezialist/-in;Erbringung von Finanz- und Versicherungsdienstleistungen;250.0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
16989;5d6294139fdb054df4fc893e;f;30-39;CH;CH;BE;Fachspezialist/-in;Erbringung von Finanz- und Versicherungsdienstleistungen;49.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
16994;5d6389189fdb055e1138eb70;m;40-49;CH;CH;BE;Fachspezialist/-in;Information und Kommunikation;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
16997;5d639a499fdb054e454f70c3;f;40-49;CH;CH;BE;Sachbearbeiter/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";249.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
16999;5d63aaa59fdb0540b5511e51;f;30-39;CH;CH;BE;Fachspezialist/-in;Gesundheits- und Sozialwesen;49.0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
17002;5d63d22a9fdb0540b5512201;f;30-39;CH;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Erbringung von sonstigen Dienstleistungen;250.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
17003;5d63d2b19fdb0540b5512202;f;50-59;CH;CH;ZH;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Gesundheits- und Sozialwesen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
17009;5d64dad79fdb052250e16ad0;f;20-29;CH;CH;LU;Sachbearbeiter/-in;Gesundheits- und Sozialwesen;250.0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
17011;5d64f8789fdb05255118457f;f;50-59;CH;CH;BE;Fachspezialist/-in;Information und Kommunikation;250.0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Bachelor
17016;5d652ba59fdb052551184a0a;f;20-29;CH;CH;LU;untere Führungsstufe (z.B. Teamleitung);Gastgewerbe/Beherbergung und Gastronomie;9.0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
17021;5d66d18c9fdb054c1691b62f;f;30-39;CH;CH;AG;Fachspezialist/-in;Information und Kommunikation;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
17023;5d677e999fdb056643ce584b;m;20-29;CH;CH;ZH;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Information und Kommunikation;9.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Bachelor
17026;5d6829df9fdb0546d034feb2;f;30-39;CH;CH;BE;Fachspezialist/-in;Erbringung von sonstigen wirtschaftlichen Dienstleistungen;250.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
17027;5d68c4029fdb050798b44283;m;50-59;CH;CH;BE;Sachbearbeiter/-in;"Handel; Instandhaltung und Reparatur von Kraftfahrzeugen";250.0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Berufliche Grundbildung
17028;5d68d67a9fdb050798b443b1;m;50-59;CH;CH;ZH;Fachspezialist/-in;Erbringung von Finanz- und Versicherungsdienstleistungen;250.0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Bachelor
17029;5d68dce19fdb050798b44472;f;40-49;CH;CH;LU;Sachbearbeiter/-in;Gesundheits- und Sozialwesen;250.0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;Berufliche Grundbildung
17030;5d68fddb9fdb050798b4486c;m;50-59;DE;DE;NW;Fachspezialist/-in;Gesundheits- und Sozialwesen;250.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
17031;5d6919559fdb050798b44931;m;40-49;CH;CH;LU;untere Führungsstufe (z.B. Teamleitung);Baugewerbe/Bau;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
17033;5d6934a89fdb050798b44a35;f;20-29;CH;CH;BE;Fachspezialist/-in;Gesundheits- und Sozialwesen;49.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
17034;5d6934b39fdb050798b44a36;f;30-39;CH;CH;BE;untere Führungsstufe (z.B. Teamleitung);Erbringung von sonstigen Dienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;2- bis 3-jährige Diplommittelschule, Verkehrsschule, Fachmittelschule FMS
17035;5d6934b89fdb050798b44a38;f;20-29;CH;CH;BE;Fachspezialist/-in;Gesundheits- und Sozialwesen;9.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
17036;5d6934ba9fdb050798b44a39;f;30-39;CH;CH;BE;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Gesundheits- und Sozialwesen;9.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Doktorat, Habilitation
17038;5d6935059fdb050798b44a45;f;20-29;CH;CH;FR;untere Führungsstufe (z.B. Teamleitung);"Handel; Instandhaltung und Reparatur von Kraftfahrzeugen";250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
17040;5d6935139fdb050798b44a47;f;20-29;CH;CH;BE;untere Führungsstufe (z.B. Teamleitung);"Handel; Instandhaltung und Reparatur von Kraftfahrzeugen";250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufs- oder Fachmaturität
17041;5d6935159fdb050798b44a48;f;10-19;CH;CH;BE;Sachbearbeiter/-in;Gesundheits- und Sozialwesen;9.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
17042;5d6935159fdb0571b41bac0a;f;10-19;CH;CH;BE;Fachspezialist/-in;"Handel; Instandhaltung und Reparatur von Kraftfahrzeugen";9.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
17044;5d69351d9fdb0571b41bac0b;m;20-29;CH;CH;BE;untere Führungsstufe (z.B. Teamleitung);Information und Kommunikation;249.0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;Berufliche Grundbildung
17045;5d6935209fdb0572381bac0a;f;20-29;CH;CH;BE;untere Führungsstufe (z.B. Teamleitung);Gastgewerbe/Beherbergung und Gastronomie;249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
17047;5d6935299fdb0571b41bac0c;f;20-29;CH;CH;BE;Sachbearbeiter/-in;Gesundheits- und Sozialwesen;49.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Berufs- oder Fachmaturität
17048;5d69352b9fdb050798b44a4b;f;50-59;CH;CH;BE;obere Führungsstufe (z.B. Geschäftsleitung / CEO);"Handel; Instandhaltung und Reparatur von Kraftfahrzeugen";9.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
17049;5d69353f9fdb050798b44a50;f;30-39;DE;CH;BE;obere Führungsstufe (z.B. Geschäftsleitung / CEO);"Handel; Instandhaltung und Reparatur von Kraftfahrzeugen";49.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
17052;5d6a08ae9fdb0518e76295b7;m;30-39;CH;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;249.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Bachelor
17054;5d6a6a149fdb0518e7629679;f;30-39;DE;CH;VS;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Gesundheits- und Sozialwesen;249.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
17055;5d6a82ee9fdb0518e7629704;f;40-49;CH;CH;ZH;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Erbringung von sonstigen Dienstleistungen;49.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
17056;5d6a8df89fdb0518e76297cb;m;40-49;CH;CH;BE;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Verarbeitendes Gewerbe/Herstellung von Waren;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
17058;5d6b654f9fdb051820b3fcc3;f;30-39;DE;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Erziehung und Unterricht;49.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Bachelor
17062;5d6ba0ce9fdb051820b3fdc7;f;40-49;CH;CH;ZG;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Gastgewerbe/Beherbergung und Gastronomie;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
17065;5d6bf13e9fdb051820b40154;f;40-49;CH;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;250.0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Bachelor
17066;5d6bfd049fdb051820b401a8;f;30-39;CH;CH;SO;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Bachelor
17067;5d6c2fc29fdb051820b406e1;m;30-39;CH;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Erziehung und Unterricht;250.0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;Doktorat, Habilitation
17068;5d6cb7329fdb0528050c17b8;m;40-49;CH;CH;ZH;Fachspezialist/-in;Erbringung von Finanz- und Versicherungsdienstleistungen;249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
17069;5d6ccf8c9fdb0528050c196c;m;30-39;CH;CH;AG;untere Führungsstufe (z.B. Teamleitung);Erziehung und Unterricht;249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Bachelor
17071;5d6cd5509fdb0528050c1a6a;m;50-59;DE;DE;HB;Sachbearbeiter/-in;Verarbeitendes Gewerbe/Herstellung von Waren;250.0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1-jährige Vorlehre, 1-jährige allgemeinbildende Schule, 10. Schuljahr
17076;5d6d1e859fdb0528050c1fba;m;40-49;CH;CH;BE;Fachspezialist/-in;Verkehr und Lagerei;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
17078;5d6d4f6a9fdb0528050c2101;f;30-39;CH;CH;AG;Fachspezialist/-in;Kunst, Unterhaltung und Erholung;49.0;1,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;Bachelor
17079;5d6d65119fdb0528050c2147;f;50-59;CH;CH;ZG;untere Führungsstufe (z.B. Teamleitung);Erbringung von sonstigen wirtschaftlichen Dienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Bachelor
17081;5d6d748a9fdb0528050c22c0;f;30-39;CH;CH;BE;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;1.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
17083;5d6e0a079fdb053ba9e1f7db;f;50-59;CH;CH;BE;Fachspezialist/-in;Gesundheits- und Sozialwesen;9.0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
17084;5d6e0af89fdb053ba9e1f7dd;f;30-39;CH;CH;AG;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Gesundheits- und Sozialwesen;249.0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Bachelor
17085;5d6e0d629fdb053ba9e1f7e2;f;20-29;CH;CH;BS;Fachspezialist/-in;Gesundheits- und Sozialwesen;249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Bachelor
17086;5d6e0d739fdb053ba9e1f7e4;m;30-39;CH;CH;ZG;Fachspezialist/-in;Erbringung von sonstigen Dienstleistungen;49.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
17088;5d6e48c39fdb053ba9e1fa1a;f;30-39;CH;CH;BE;Fachspezialist/-in;Erbringung von sonstigen Dienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
17090;5d6e4c349fdb053ba9e1fa34;f;30-39;CH;CH;BE;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Gesundheits- und Sozialwesen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fachschule lusive Nachdiplome
17092;5d6e6aa99fdb053ba9e1fbb3;m;40-49;CH;CH;BE;untere Führungsstufe (z.B. Teamleitung);Baugewerbe/Bau;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fachschule lusive Nachdiplome
17094;5d6e7c6b9fdb053ba9e20025;f;50-59;DE;NL;NH;untere Führungsstufe (z.B. Teamleitung);Information und Kommunikation;250.0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
17095;5d6e96239fdb053ba9e202b5;f;20-29;MK;CH;BE;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;249.0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fachschule lusive Nachdiplome
17096;5d6ea1569fdb053ba9e202fc;f;30-39;CH;CH;BE;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
17097;5d6eabfb9fdb053ba9e20339;f;40-49;CH;CH;BE;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;49.0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;Berufliche Grundbildung
17099;5d6ec96c9fdb053ba9e20521;m;40-49;CH;CH;AG;Sachbearbeiter/-in;Baugewerbe/Bau;249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
17100;5d6f45a99fdb0559aafa1000;m;40-49;CH;CH;BE;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Gesundheits- und Sozialwesen;249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Bachelor
17103;5d6f79969fdb0559aafa118a;m;30-39;CH;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Baugewerbe/Bau;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
17106;5d6fc8d19fdb051fddd40ec5;f;30-39;DE;DE;BW;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;250.0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
17108;5d6fda269fdb051fddd4101e;f;30-39;CH;CH;ZG;untere Führungsstufe (z.B. Teamleitung);Erziehung und Unterricht;249.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
17110;5d6ff2739fdb051fddd410c2;m;20-29;CH;CH;SG;Fachspezialist/-in;Verkehr und Lagerei;249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
17116;5d70bd199fdb0575b2abebc3;m;20-29;CH;CH;BE;Sachbearbeiter/-in;Erbringung von sonstigen wirtschaftlichen Dienstleistungen;49.0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Berufliche Grundbildung
17120;5d7113d89fdb0575b2abf005;f;40-49;AT;AT;1;Sachbearbeiter/-in;Erbringung von Finanz- und Versicherungsdienstleistungen;249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fachschule lusive Nachdiplome
17124;5d7150d79fdb0575b2abf1a8;m;30-39;CH;CH;BE;Sachbearbeiter/-in;Baugewerbe/Bau;49.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1-jährige Vorlehre, 1-jährige allgemeinbildende Schule, 10. Schuljahr
17125;5d7168559fdb0575b2abf265;f;30-39;DE;CH;ZH;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Erziehung und Unterricht;249.0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
17126;5d721eee9fdb05234d13c48a;m;20-29;CH;CH;ZH;Fachspezialist/-in;Erbringung von sonstigen Dienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
17127;5d7246269fdb05234d13c89b;f;40-49;CH;CH;ZH;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Gesundheits- und Sozialwesen;49.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
17130;5d726dec9fdb05234d13caeb;f;30-39;CH;CH;LU;Fachspezialist/-in;Gesundheits- und Sozialwesen;249.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Bachelor
17133;5d7286489fdb05234d13cbe9;m;30-39;CH;CH;SG;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Gastgewerbe/Beherbergung und Gastronomie;49.0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
17138;5d7384f79fdb055e0bd15969;f;40-49;CH;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Erbringung von sonstigen wirtschaftlichen Dienstleistungen;250.0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Höhere Fachschule lusive Nachdiplome
17143;5d74f8029fdb057d5e5b6885;m;30-39;CH;CH;VD;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Erbringung von sonstigen wirtschaftlichen Dienstleistungen;249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
